20230406	8000	16	0
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
0	40	0	-40	0	40	0	-40	0	40	0	-40	0	40	0	-40
