20230406	2000	48	2
0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14
41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	-0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50
-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95
66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78
-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37
0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14
41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50
-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95
66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78
-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37
0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14	41.14	-31.78	-70.00	-31.78	41.14	69.14	21.63	-49.50	-66.57	-10.95	56.63	62.37	0.00	-62.37	-56.63	10.95	66.57	49.50	-21.63	-69.14	-41.14	31.78	70.00	31.78	-41.14	-69.14	-21.63	49.50	66.57	10.95	-56.63	-62.37	-0.00	62.37	56.63	-10.95	-66.57	-49.50	21.63	69.14
