20230406	16000	48	2
0.00	116.90	177.78	153.48	55.62	-68.88	-160.38	-175.03	-105.80	14.12	127.28	179.45	145.62	42.02	-81.72	-166.30	-171.19	-94.05	28.16	136.87	180.00	136.87	28.16	-94.05	-171.19	-166.30	-81.72	42.02	145.62	179.45	127.28	14.12	-105.80	-175.03	-160.38	-68.88	55.62	153.48	177.78	116.90	0.00	-116.90	-177.78	-153.48	-55.62	68.88	160.38	175.03
105.80	-14.12	-127.28	-179.45	-145.62	-42.02	81.72	166.30	171.19	94.05	-28.16	-136.87	-180.00	-136.87	-28.16	94.05	171.19	166.30	81.72	-42.02	-145.62	-179.45	-127.28	-14.12	105.80	175.03	160.38	68.88	-55.62	-153.48	-177.78	-116.90	-0.00	116.90	177.78	153.48	55.62	-68.88	-160.38	-175.03	-105.80	14.12	127.28	179.45	145.62	42.02	-81.72	-166.30
-171.19	-94.05	28.16	136.87	180.00	136.87	28.16	-94.05	-171.19	-166.30	-81.72	42.02	145.62	179.45	127.28	14.12	-105.80	-175.03	-160.38	-68.88	55.62	153.48	177.78	116.90	0.00	-116.90	-177.78	-153.48	-55.62	68.88	160.38	175.03	105.80	-14.12	-127.28	-179.45	-145.62	-42.02	81.72	166.30	171.19	94.05	-28.16	-136.87	-180.00	-136.87	-28.16	94.05
171.19	166.30	81.72	-42.02	-145.62	-179.45	-127.28	-14.12	105.80	175.03	160.38	68.88	-55.62	-153.48	-177.78	-116.90	-0.00	116.90	177.78	153.48	55.62	-68.88	-160.38	-175.03	-105.80	14.12	127.28	179.45	145.62	42.02	-81.72	-166.30	-171.19	-94.05	28.16	136.87	180.00	136.87	28.16	-94.05	-171.19	-166.30	-81.72	42.02	145.62	179.45	127.28	14.12
-105.80	-175.03	-160.38	-68.88	55.62	153.48	177.78	116.90	0.00	-116.90	-177.78	-153.48	-55.62	68.88	160.38	175.03	105.80	-14.12	-127.28	-179.45	-145.62	-42.02	81.72	166.30	171.19	94.05	-28.16	-136.87	-180.00	-136.87	-28.16	94.05	171.19	166.30	81.72	-42.02	-145.62	-179.45	-127.28	-14.12	105.80	175.03	160.38	68.88	-55.62	-153.48	-177.78	-116.90
-0.00	116.90	177.78	153.48	55.62	-68.88	-160.38	-175.03	-105.80	14.12	127.28	179.45	145.62	42.02	-81.72	-166.30	-171.19	-94.05	28.16	136.87	180.00	136.87	28.16	-94.05	-171.19	-166.30	-81.72	42.02	145.62	179.45	127.28	14.12	-105.80	-175.03	-160.38	-68.88	55.62	153.48	177.78	116.90	0.00	-116.90	-177.78	-153.48	-55.62	68.88	160.38	175.03
105.80	-14.12	-127.28	-179.45	-145.62	-42.02	81.72	166.30	171.19	94.05	-28.16	-136.87	-180.00	-136.87	-28.16	94.05	171.19	166.30	81.72	-42.02	-145.62	-179.45	-127.28	-14.12	105.80	175.03	160.38	68.88	-55.62	-153.48	-177.78	-116.90	-0.00	116.90	177.78	153.48	55.62	-68.88	-160.38	-175.03	-105.80	14.12	127.28	179.45	145.62	42.02	-81.72	-166.30
-171.19	-94.05	28.16	136.87	180.00	136.87	28.16	-94.05	-171.19	-166.30	-81.72	42.02	145.62	179.45	127.28	14.12	-105.80	-175.03	-160.38	-68.88	55.62	153.48	177.78	116.90	0.00	-116.90	-177.78	-153.48	-55.62	68.88	160.38	175.03	105.80	-14.12	-127.28	-179.45	-145.62	-42.02	81.72	166.30	171.19	94.05	-28.16	-136.87	-180.00	-136.87	-28.16	94.05
171.19	166.30	81.72	-42.02	-145.62	-179.45	-127.28	-14.12	105.80	175.03	160.38	68.88	-55.62	-153.48	-177.78	-116.90	-0.00	116.90	177.78	153.48	55.62	-68.88	-160.38	-175.03	-105.80	14.12	127.28	179.45	145.62	42.02	-81.72	-166.30	-171.19	-94.05	28.16	136.87	180.00	136.87	28.16	-94.05	-171.19	-166.30	-81.72	42.02	145.62	179.45	127.28	14.12
-105.80	-175.03	-160.38	-68.88	55.62	153.48	177.78	116.90	0.00	-116.90	-177.78	-153.48	-55.62	68.88	160.38	175.03	105.80	-14.12	-127.28	-179.45	-145.62	-42.02	81.72	166.30	171.19	94.05	-28.16	-136.87	-180.00	-136.87	-28.16	94.05	171.19	166.30	81.72	-42.02	-145.62	-179.45	-127.28	-14.12	105.80	175.03	160.38	68.88	-55.62	-153.48	-177.78	-116.90
