20230406	8000	16	0
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
0	27	21	-11	-30	-11	21	27	0	-27	-21	11	30	11	-21	-27
