20230406	4000	48	2
0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54
57.06	48.54	-0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	-0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00
35.27	-18.54	-57.06	-48.54	0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	0.00	48.54	57.06	18.54
-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54
-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54
-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54
57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	-0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00
35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	-0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54
-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54
-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54	-0.00	48.54	57.06	18.54	-35.27	-60.00	-35.27	18.54	57.06	48.54	0.00	-48.54	-57.06	-18.54	35.27	60.00	35.27	-18.54	-57.06	-48.54
