20230406	1000	48	2
0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75
-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25
59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16
-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64
115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92
-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29
164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07
-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62
202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35
-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69
228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08
-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00
239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08
-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69	235.75	-30.08	-239.53	-0.00	239.53	30.08	-235.75	-59.69	228.25	88.35	-217.16	-115.62	202.64	141.07	-184.92	-164.29	164.29	184.92	-141.07	-202.64	115.62	217.16	-88.35	-228.25	59.69
